track_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,genre_top,genre_top_code
41295,0.7867299882,0.4253430361,0.6407519775,0.9441554911,0.0930336466,0.030478939700000002,139.986,0.2865322689,Rock,1
20715,0.5087365604,0.447136253,0.9682256940999999,0.7874758856,0.2748548891,0.0364642382,93.367,0.2667181623,Rock,1
20448,0.1793597902,0.5731468353,0.5300002018,0.9678676102,0.1060704224,0.0280122372,130.02200000000002,0.6684330072,Rock,1
66658,0.4022134578,0.37311526359999997,0.9625424105,0.1982063663,0.2873776393,0.0640936165,82.698,0.48830613240000004,Rock,1
11939,0.0074283551,0.4011347426,0.3228983432,0.9124147082999999,0.1855442686,0.03744001,125.476,0.5211162606,Rock,1
7493,0.8331550637,0.3246697481,0.5161772029,0.0787133552,0.58765116,0.09013813109999999,154.879,0.3081133817,Rock,1
1786,0.8556110592,0.5374523077000001,0.9437811691,0.7212932728,0.17748164730000002,0.3069881222,168.671,0.9118954329000001,Rock,1
112315,1.41722e-05,0.2993349589,0.9464059618999999,0.7779361744,0.332096944,0.06427947099999999,176.993,0.08429285140000001,Rock,1
71366,0.0001794685,0.2550866761,0.8204616145,0.0004647033,0.239730224,0.0591580758,132.41,0.43162609560000004,Rock,1
34427,0.6838486398,0.4628097698,0.7352814226000001,0.9135334887000001,0.2047780299,0.064971761,192.093,0.8655784679,Rock,1
36739,0.1298113733,0.3431071675,0.3190041798,0.8828496006000001,0.1415601924,0.0351674725,100.68799999999999,0.060032939699999996,Rock,1
3862,0.4744490916,0.3863698761,0.4765339485,0.8907660824,0.1137904284,0.0389151409,185.57299999999998,0.4030371189,Rock,1
1529,0.0022942183,0.6174218029999999,0.8450897941,0.5561118451,0.2714444913,0.044395981699999996,129.97,0.5279519437,Rock,1
105097,0.15749502,0.2437983704,0.9931779043000001,0.9723605004000001,0.4454549008,0.0673149148,169.93200000000004,0.12324751769999999,Rock,1
4160,0.0112476513,0.484777797,0.5292681068,0.7164193643000001,0.07995207110000001,0.028880365,150.011,0.3272438577,Rock,1
41807,0.00041718379999999995,0.4000117976,0.9691188794,0.0014487343,0.2626492631,0.0546887562,145.08100000000005,0.16606186960000002,Rock,1
36078,0.9829190867,0.52615589,0.18429987920000002,0.9592392584999999,0.1343722971,0.034118039700000005,102.97399999999999,0.16923603899999998,Rock,1
1715,0.8679748635,0.446322011,0.37998956549999996,0.7780285337999999,0.1022665289,0.2161496655,60.538999999999994,0.14840277289999998,Rock,1
255,0.9873281737,0.7035909912999999,0.4357120518,0.9017230301000001,0.11375812029999999,0.0676240084,122.811,0.9108207731999999,Rock,1
2009,0.9469503783,0.1551014346,0.7061182493000001,0.9627204023999999,0.5083474225,0.060983275199999985,88.35600000000002,0.2693336019,Rock,1
55448,0.0162812427,0.33408556359999997,0.8964891903,0.1540645081,0.2677778999,0.0461827032,103.76799999999999,0.459420683,Rock,1
4410,0.9102180906,0.5511407673,0.2268321959,0.8039327804999999,0.10519471529999999,0.0298465106,74.118,0.1127457586,Rock,1
72459,0.0006216562,0.3195566848,0.8979479025,0.0219910717,0.039706522599999995,0.0421570892,130.127,0.4974028593,Rock,1
32229,0.5884123957999999,0.6736273725,0.6830551912,0.9107521698000001,0.1851475554,0.0666453825,124.148,0.5887836815999999,Rock,1
365,0.9941105873,0.3622928504,0.461704595,0.939698457,0.3355502389,0.0277582267,71.27600000000002,0.6504714070000001,Rock,1
1710,0.2617881338,0.3019400395,0.885689478,0.9686232361,0.1103770864,0.1025702382,105.544,0.2646747222,Rock,1
29622,0.934489958,0.3000018387,0.8251987534999999,0.9661648584,0.4716780971,0.0452999696,88.35,0.42928761320000003,Rock,1
5064,0.053779663899999997,0.2877992287,0.7005631507,0.8878190571,0.4984133857,0.0375276932,155.145,0.2720425774,Rock,1
104085,0.0001988594,0.4027378888000001,0.8536792159000001,0.5518781417999999,0.1923253377,0.038476887,138.046,0.4836867465,Rock,1
7495,0.8222141477,0.35947582850000004,0.7923692565,0.35617034350000004,0.3139750271,0.1264879104,157.14,0.5974227527,Rock,1
14735,0.3627313236,0.3833517666,0.5860986729,0.3753829526,0.2755481262,0.0287250052,113.74700000000001,0.286459198,Rock,1
35539,0.5666087618,0.7571172125,0.6943706790999999,0.8544420084000001,0.0813342614,0.0466005345,122.971,0.924787815,Rock,1
51713,5.4028999999999994e-05,0.41914218509999995,0.4295818543,0.3097012477,0.2616109518,0.0307588063,112.23,0.5494849278,Rock,1
40275,0.0002075988,0.1451449644,0.8332985612999999,0.9076380923,0.5613112404999999,0.0579716043,96.54700000000001,0.21598327350000002,Rock,1
1956,0.9874045514,0.4143332118,0.7826475756999999,0.9698494381999999,0.5910856962,0.0585973005,129.765,0.366841797,Rock,1
19409,0.0003237204,0.5605887598,0.2905014213,0.9191109044,0.2481137073,0.0436691392,101.979,0.2380986994,Rock,1
15278,0.5840318408,0.5067583502,0.5079610432,0.0364261714,0.0979334553,0.0559927367,165.102,0.9632152456,Rock,1
22249,0.5321498015,0.0696420554,0.9813004518,0.9158164027,0.1484748357,0.10043896869999999,71.873,0.035418665499999995,Rock,1
33333,0.5719193364,0.1378410807,0.9449852457,0.7259976373999999,0.8678810192,0.1040211462,146.208,0.0351121385,Rock,1
34412,0.9693726015999999,0.19526099019999998,0.7227485526999999,0.9650121161,0.12160811269999999,0.035800217999999995,151.977,0.1494792357,Rock,1
8202,0.9237595569,0.3677502168,0.9365964095999999,0.0583124286,0.3122956086,0.1500633525,124.434,0.12447507810000001,Rock,1
34352,0.5700765081,0.41099715740000003,0.9839028087999999,0.9310195759000001,0.0878700945,0.0447936101,85.10600000000002,0.6994423268000001,Rock,1
4193,0.9681849894,0.3656784503,0.39380431920000003,0.967270159,0.10943681720000001,0.0408472863,100.564,0.13585594210000002,Rock,1
17714,0.7600895764,0.58282296,0.4686259492,0.9561676262000001,0.1398132227,0.06987017200000001,149.95600000000005,0.5758140449,Rock,1
1079,0.21528385190000002,0.4203724263000001,0.670254043,0.1378268087,0.10572548640000001,0.0783780983,78.234,0.4096292479,Rock,1
5163,0.9010331784000001,0.45827326479999997,0.8797852637000001,0.8913514028,0.1330771136,0.0392707805,123.64399999999999,0.7479746906,Rock,1
3520,0.9830438328,0.5125052825,0.4500333367,0.8847455570999999,0.1287536406,0.039270996,115.087,0.41035995979999995,Rock,1
3595,0.7307916264000001,0.9027756556000001,0.3210493231,0.9532873178,0.0996364638,0.045218079,131.05700000000002,0.47696355420000003,Rock,1
48986,0.9908158949,0.653207062,0.21622750440000002,0.9546803962,0.112311635,0.5455941042,145.204,0.8558502971999999,Rock,1
10829,0.2193418655,0.3213885964,0.8330230688,0.6423431838,0.3746004708,0.0410940155,111.881,0.4513051412,Rock,1
4217,0.8319971548999999,0.3034516638,0.9624458169,0.9301495642000001,0.09935172910000001,0.05444860940000002,168.953,0.4946551154,Rock,1
28063,0.550819281,0.4111867944,0.7770681753,0.9359616267,0.14458057470000002,0.0302913439,152.066,0.9488898355,Rock,1
36724,0.3104144963,0.1560273029,0.5808929646000001,0.8556216556999999,0.104848719,0.0348329336,78.285,0.1487981929,Rock,1
4406,0.8922719468000001,0.5498452692,0.229019214,0.9400147084,0.1076979033,0.033453388199999996,74.836,0.4696243753,Rock,1
42482,0.10432222390000001,0.4705973876,0.8154994106,0.006268529300000001,0.12468167710000001,0.0629040392,91.86,0.5308056329999999,Rock,1
50609,0.832737883,0.3667740973,0.2565514218,0.9356106343,0.2807447923,0.034526937599999995,96.126,0.0361780981,Rock,1
23550,0.4232110707,0.3276187796,0.3281118213,0.9362717559,0.1315853792,0.0342006492,78.005,0.11305241560000001,Rock,1
36745,0.0031084356,0.3728988386,0.9804681403,0.8402730362,0.10755249730000001,0.0595309866,135.243,0.0589275943,Rock,1
1753,0.550326793,0.3315937064,0.7875269967,0.9597342881,0.09535890960000001,0.051086830599999994,91.986,0.5619553428,Rock,1
55915,0.0024223108,0.23960172649999997,0.9069304161,0.9217992316,0.28696826329999997,0.055062371799999996,133.49,0.5991167471,Rock,1
110426,0.0055209701000000005,0.528041561,0.5872859175999999,1.367e-07,0.2443424361,0.0236312291,83.374,0.3635076726,Rock,1
117878,4.33973e-05,0.1927718119,0.7603050648999999,0.5664135707,0.0566225728,0.0443838847,135.04,0.7764121325,Rock,1
20932,0.5097876593999999,0.3794686084,0.4254167257,0.9449892998999999,0.1665005128,0.0288885625,100.68299999999999,0.6446533893,Rock,1
172,0.8155489042,0.14412507119999998,0.8927211866,0.9004301244,0.10470346679999999,0.1022936576,138.68,0.0349164186,Rock,1
4332,0.6719861268999999,0.3955168662,0.6323760039999999,0.6660327455,0.4467188337,0.0339721982,141.763,0.4904138706,Rock,1
56479,0.0162221776,0.3234804382,0.9323490109,0.6656414758,0.243072795,0.045340779500000004,105.241,0.5408215439,Rock,1
31257,0.4390163518,0.3661271095000001,0.8804212414,0.7580419415999999,0.3319571028,0.1050666375,118.10600000000001,0.46013038170000004,Rock,1
52006,0.8915940114,0.0645808452,0.1601832144,0.9657885102,0.1911915898,0.0514160288,183.713,0.22442258280000002,Rock,1
4201,0.9316827035999999,0.06869337190000001,0.2321280106,0.9644867183,0.18681911420000002,0.045683610199999995,177.43200000000004,0.11224440039999999,Rock,1
43808,0.5498946464,0.2716877562,0.7345822104999999,0.9362556373,0.0947132433,0.0719842737,84.046,0.474908231,Rock,1
11711,0.0091947575,0.2939337333,0.34274992460000003,0.9602344034999999,0.1120648841,0.0371496574,108.42200000000001,0.2630457843,Rock,1
45547,0.2787603707,0.5307802654,0.6749648961,0.9146734744,0.2782795999,0.0265421478,98.40299999999999,0.8496147319,Rock,1
15497,0.6955742138,0.4389747735,0.7907449683,0.8823938694,0.09794083320000001,0.0341942042,152.917,0.28798858190000004,Rock,1
34356,0.7183115751000001,0.4761011716,0.9036319352,0.9422384870999999,0.1176085693,0.05381602940000002,139.97899999999998,0.7386042612,Rock,1
41209,0.8382492452,0.2530471248,0.47731169770000004,0.9563393112,0.10491433550000001,0.0356507695,85.669,0.3373791185,Rock,1
3492,0.9452718195,0.337005934,0.1350242343,0.2126016266,0.11418821779999999,0.0328044696,153.98,0.1704210227,Rock,1
28833,8.0278e-06,0.41902960149999996,0.710243255,0.9542850744,0.067557757,0.0408964648,128.457,0.22415447559999999,Rock,1
38749,0.9593385605,0.1489611601,0.09463545529999999,0.8519115187999999,0.1339040021,0.0355672264,142.82,0.0775157831,Rock,1
3494,0.6867575881999999,0.4240816366,0.3477784881,0.0267374979,0.11358949509999999,0.041591748399999996,148.119,0.5854145179,Rock,1
3633,0.7496645673000001,0.5847987359000001,0.7586270442,0.0011401488,0.3210979056,0.6321848613000001,126.75299999999999,0.1268445778,Rock,1
28058,0.5665859797,0.2979045368,0.883613277,0.9291138545000001,0.09475801939999999,0.039539617400000004,160.476,0.1810811093,Rock,1
20491,0.9370598904999999,0.2934219047,0.6739770523,0.7760354534999999,0.0921377174,0.0333791419,109.009,0.5226698115999999,Rock,1
3924,0.9321610217,0.35342026600000004,0.4249640321,0.6613205862,0.1301842514,0.05227780519999999,146.78,0.4677064152000001,Rock,1
1013,0.0648879552,0.19084996850000002,0.8801356436,0.9603482954000001,0.09370881130000001,0.04513274019999999,141.031,0.0347285245,Rock,1
36725,0.7462576648,0.5697911553,0.2315572816,0.873291915,0.1107481992,0.0678996436,60.01300000000001,0.319182636,Rock,1
66662,4.76957e-05,0.0693733453,0.97455004,0.10131426660000001,0.3395043854,0.20128362309999998,185.954,0.0494378517,Rock,1
4108,0.9680470427,0.21957024530000002,0.45745205640000003,0.2472478512,0.2476654347,0.0791778767,164.333,0.2299973439,Rock,1
82904,0.00029569840000000003,0.3993772792,0.789988683,0.0673385255,0.054146648,0.0339603842,155.25,0.8675839872,Rock,1
71367,0.1957660511,0.5266944768999999,0.622919484,6.31e-08,0.07383388469999999,0.0777459612,135.628,0.3022226087,Rock,1
94543,0.10348031699999999,0.2903197769,0.9898573305,6.79124e-05,0.3841034073,0.2742941185,165.643,0.37352793770000003,Rock,1
7866,0.4348586977,0.6258170013000001,0.5576049827,0.3993869975,0.5224846964000001,0.0338065275,134.85299999999998,0.8008008786,Rock,1
1421,0.5727633872,0.2970563229,0.49881282060000004,0.7478752524,0.10666822449999999,0.0372109465,148.346,0.4918338125,Rock,1
82907,0.0090559727,0.3205967852,0.5982585136,0.0008848202,0.10522368060000001,0.0327061315,178.146,0.8263315399,Rock,1
527,0.994909713,0.3184324725,0.7832594587999999,0.8697103635,0.0905030575,0.0578873304,152.004,0.930636472,Rock,1
3620,0.9122902501000001,0.4287371049,0.5367173201,0.823087362,0.0822512242,0.0318310787,151.556,0.44602466979999994,Rock,1
1356,0.9956754442,0.6203151164,0.9646502337999999,0.9347002820999999,0.1518365315,0.10069875029999999,47.006,0.2369693668,Rock,1
29450,0.2052880995,0.6636004331,0.8231442981999999,0.2072489313,0.18376986129999998,0.0365933036,132.039,0.6237444250999999,Rock,1
3810,0.8753293115,0.3651315399,0.7893577472,0.0579199355,0.1142352524,0.1174456563,195.91,0.349151875,Rock,1
44203,0.0469813538,0.201050468,0.9675421872,0.9276207095000001,0.0707801098,0.054390216500000005,143.033,0.3218680326,Rock,1
10003,0.00043413370000000003,0.3163343181,0.9105817298000001,0.7452702097,0.1329637141,0.0351355025,89.39299999999999,0.5976126602,Rock,1
1804,0.4888485232,0.6538938679,0.9899876819,0.9512894755,0.05806091240000001,0.1132193499,188.308,0.9662386642,Rock,1
5079,0.1345903201,0.2502003659,0.3611220007,0.8754431914,0.08552783970000001,0.0595091004,233.47,0.5901704757,Rock,1
571,0.8072843188,0.5652409028000001,0.1327011968,0.5931152177000001,0.10567526740000001,0.0379757972,136.877,0.0483910934,Rock,1
526,0.8746857593999999,0.4915045203,0.30181858359999997,0.8360157207,0.1101687367,0.0307638772,156.583,0.6786789791,Rock,1
4126,0.6941487851,0.535846959,0.35647703810000003,0.0034811563,0.1270858584,0.1032717588,141.124,0.4282907193,Rock,1
72060,0.1871074766,0.6269253812,0.5915831205,6.19e-08,0.0779129943,0.1479306152,86.402,0.5179641115,Rock,1
63040,9.404639999999999e-05,0.4159657570000001,0.9095490936,0.061999373899999995,0.2994798984,0.0579523653,182.805,0.8835530387999999,Rock,1
3867,0.9564232287000001,0.2872204575,0.6318719172,0.8812639403,0.146901509,0.1275346999,110.98299999999999,0.12295707619999999,Rock,1
1600,0.10659396019999999,0.2517660398,0.9442184809,0.9321760439,0.2228693132,0.0768863177,158.78799999999995,0.1447929942,Rock,1
3401,0.9132452790000001,0.3270500695,0.4473291591,0.3097034846,0.0884284531,0.0339557563,103.432,0.4706246338,Rock,1
14413,0.5530614186999999,0.6700105747999999,0.4469288032,0.0012025692,0.08953316929999999,0.0413628044,83.65299999999998,0.9194617523,Rock,1
14739,0.6109727577,0.4639397648,0.5922815974,0.864863107,0.1938398828,0.0393531306,120.193,0.3348846601,Rock,1
47934,0.8346027624,0.437041561,0.6417826246,0.8959074919,0.1438686249,0.0715303125,111.92,0.23617634,Rock,1
32084,0.3391545282,0.5564856856,0.7832642956,0.6906400901,0.09299715380000001,0.034013172700000004,132.894,0.7040840215,Rock,1
4105,0.9874761706,0.21342298969999998,0.5764270517,0.9448243687000001,0.1020269691,0.051744218200000004,147.749,0.2581811589,Rock,1
46088,0.2157111894,0.4335922981000001,0.5783339819,0.9051433346,0.1064365283,0.028552794399999998,130.942,0.511191799,Rock,1
78132,0.011847974099999999,0.5025944543,0.9276544777,1.7653999999999999e-06,0.4257643224,0.0405054017,89.484,0.8050609594,Rock,1
111213,0.9582412140000001,0.7036026573999999,0.09503973480000001,1.3631e-06,0.1611282292,0.9485828012,117.014,0.2606553766,Rock,1
44282,0.0001034816,0.2774841261,0.7828375729000001,0.9382386868000001,0.1140945382,0.0367791678,120.806,0.1303910911,Rock,1
19718,0.39340309090000003,0.6896313123000001,0.846398471,0.8496416489,0.1009878064,0.0304385531,144.964,0.9723639342,Rock,1
75233,0.0045980259,0.38050987909999995,0.7292517167,0.0033841314,0.15663987070000002,0.0358949591,89.91,0.1017056509,Rock,1
4192,0.8525013751999999,0.1501664887,0.31227677,0.9492779548,0.10213487269999999,0.0515117455,200.905,0.1136772777,Rock,1
15607,0.9180911353,0.4853385366,0.7271118916,0.918109902,0.22124153600000002,0.0302099831,147.49200000000005,0.6212161121,Rock,1
33465,0.020645838700000002,0.6110850278,0.36517342810000003,0.9464608656,0.11680003109999999,0.0762946659,169.97299999999996,0.7954596508,Rock,1
8491,0.8705621174,0.1802531893,0.6894778529000001,0.5456271225,0.5803646386,0.0434339522,145.181,0.2680248608,Rock,1
21860,0.9243922345000001,0.258347732,0.43038150229999994,0.9570315505,0.1072858875,0.0312779661,115.27600000000001,0.1255001377,Rock,1
69781,0.18054790280000002,0.4664775217,0.7928857548,3.7010000000000002e-06,0.053984102,0.1298069055,163.454,0.8467340220999999,Rock,1
44286,0.0040518133,0.35199115649999996,0.9574046576,0.8986634159,0.094037336,0.044529693200000005,190.102,0.6402104313,Rock,1
35530,0.7907135525,0.6970716862999999,0.9074333765000001,0.7234682553,0.0747801752,0.0935252398,85.99799999999998,0.8006871468000001,Rock,1
8280,0.9147539184000001,0.4625729685,0.9224531092,0.9406390618000001,0.10883681960000001,0.0313996158,132.378,0.3878697374,Rock,1
845,0.241051309,0.34503003299999996,0.5612108697,0.1273984091,0.1133128858,0.035012897599999995,132.467,0.1699271719,Rock,1
33187,0.9657990004000001,0.4487302661,0.5616142863,0.9520103253,0.1148122558,0.0317731459,128.003,0.6613798511,Rock,1
3751,0.0688417343,0.382956905,0.7568845873000001,0.7308243423,0.1453847869,0.0646872794,132.486,0.6619777475999999,Rock,1
4503,0.9570113253,0.17547234899999994,0.2777890414,0.342996,0.1067937716,0.0440584711,121.177,0.0359133875,Rock,1
317,0.968785317,0.3987545091,0.3337205089,0.9306147173,0.2772027491,0.0400438008,112.977,0.2408233784,Rock,1
19662,0.20925798539999999,0.19942389,0.4534806225,0.9418293906999999,0.1213620899,0.0314064029,160.592,0.12771321230000002,Rock,1
27226,0.225265999,0.5289017792,0.8889589276000001,0.8417197294,0.1519355776,0.0317427743,151.781,0.7862658709999999,Rock,1
49529,0.5370390341,0.21449211829999998,0.0048055099,0.6094978308,0.1485057042,0.044410260800000004,61.309,0.0610654974,Rock,1
12608,0.8223760086,0.2838338567,0.39496494390000003,0.37701005200000004,0.1167554833,0.0363220062,69.251,0.21955657760000002,Rock,1
1861,0.8455353733,0.3973284668,0.738775958,0.8371083604999999,0.09697874,0.0805402652,94.137,0.24695673699999998,Rock,1
32078,0.8714265889,0.3374001141,0.2968199919,0.6599808748,0.0685111204,0.031211893900000006,122.773,0.4550680193,Rock,1
3491,0.9672309109,0.2386584165,0.5417676117,0.9006585455,0.1440296071,0.0315535523,144.185,0.1093223069,Rock,1
562,0.17362305390000002,0.463296569,0.07765358019999999,0.9374431623,0.1036428935,0.0313357321,130.27700000000002,0.43666619840000004,Rock,1
7784,0.8795851568,0.24239331460000002,0.8733011868,0.4796115111,0.146712688,0.0798806794,175.19400000000005,0.1571797787,Rock,1
4485,0.1032759053,0.4069127037,0.40152206149999997,0.3324097742,0.3551098803,0.0425736779,65.518,0.3585119653,Rock,1
21861,0.8404089586,0.4470795984000001,0.5069414138,0.9503172706,0.23326998510000002,0.0311735688,116.458,0.3293743927,Rock,1
1009,0.27981092399999996,0.3166683587,0.8574220607999999,0.9632305656999999,0.1318501588,0.0504345966,122.831,0.4657980217,Rock,1
4408,0.9860457387,0.6208294569,0.3836529278,0.9386486755,0.1240501451,0.0361485548,118.945,0.2786329876,Rock,1
1029,0.3175201122,0.6204455419,0.4587523585,0.39752721399999996,0.1184545121,0.10688387560000001,87.759,0.6205689033,Rock,1
15606,0.9801915767,0.3796755348,0.8443000635,0.9428892461,0.11730737210000006,0.052975435300000005,142.73,0.2773266224,Rock,1
10825,0.0008181448,0.2349775948,0.6625257519,0.7806280206,0.112391931,0.0452618001,160.006,0.5155869606,Rock,1
